Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-July-2023,795.05,823.35,782.30,786.05,802.892347038359530178,348388,10253,279718059.00,138206,39.67,41.05,-9.00
20-July-2023,790.15,801.50,786.00,799.10,791.032835975011616500,135583,2770,107250605.00,81032,59.77,15.50,8.95
19-July-2023,792.05,797.50,789.50,791.80,791.262362054788592201,115535,2296,91418497.00,82447,71.36,8.00,-0.25
18-July-2023,797.35,800.75,788.90,790.25,792.291874003343003708,208196,4275,164951999.00,156196,75.02,11.85,-7.10
17-July-2023,804.35,812.00,796.20,797.30,801.875135903654762900,119570,2596,95880210.00,45482,38.04,15.80,-7.05
14-July-2023,808.00,808.00,792.35,804.70,800.429345128350588568,112816,3897,90301237.00,39021,34.59,15.65,-3.30
13-July-2023,806.05,814.40,797.05,802.25,805.577499555011794744,977554,5607,787495507.00,796956,81.53,17.35,-3.80
12-July-2023,805.00,814.10,788.95,804.35,803.532823998783213019,256413,4609,206036262.00,110263,43.00,25.15,-0.65
11-July-2023,817.65,817.65,793.85,797.15,803.650248386766362798,78104,2086,62768299.00,28546,36.55,23.80,-20.50
10-July-2023,787.05,813.80,787.05,810.55,802.260708035415379506,367411,10039,294759409.00,243152,66.18,26.75,23.50
7-July-2023,795.55,801.85,784.40,788.75,791.632589896438807282,161547,6074,127885870.00,106403,65.86,17.45,-6.80
6-July-2023,804.25,804.30,790.00,795.55,793.998816422004453843,356546,11267,283097102.00,246219,69.06,14.30,-8.70
5-July-2023,800.70,803.45,788.25,792.45,795.329832426294976704,102164,4462,81254077.00,41062,40.19,15.20,-8.25
4-July-2023,794.45,802.65,789.35,796.75,795.702268030071930758,110801,4225,88164607.00,43003,38.81,13.30,2.30
3-July-2023,786.10,808.00,786.10,794.25,798.891267128736817316,157119,4574,125520997.00,41854,26.64,21.90,8.15
30-June-2023,785.05,788.90,779.65,784.75,783.811860136352235675,175428,4711,137502547.00,120893,68.91,9.25,-0.30
28-June-2023,762.60,791.00,762.00,783.75,782.493068877644931834,244477,6559,191301558.00,87373,35.74,29.00,21.15
27-June-2023,748.15,764.85,748.15,762.15,755.780384632157341589,91724,2590,69323200.00,43247,47.15,16.70,14.00
26-June-2023,751.35,751.35,737.10,748.40,743.114295057842455953,24463,910,18178805.00,5660,23.14,14.25,-2.95
23-June-2023,745.05,758.50,744.35,746.15,747.935340383880271982,86329,2772,64568510.00,58436,67.69,14.15,1.10
22-June-2023,750.05,763.00,745.90,752.05,755.232980332829046898,33050,1356,24960450.00,6548,19.81,17.10,2.00
21-June-2023,772.80,772.80,752.20,758.55,756.200803846186632114,234622,4402,177421345.00,154267,65.75,20.60,-14.25
20-June-2023,771.55,786.40,769.05,772.80,776.377729913524776142,156461,2937,121472836.00,78444,50.14,17.35,1.25
19-June-2023,778.05,781.70,767.80,771.55,774.448990917581450750,73879,2577,57215517.00,34158,46.24,13.90,-6.50
16-June-2023,775.00,781.80,772.50,776.25,775.314753566456987953,191086,4630,148151795.00,135276,70.79,9.30,1.25
15-June-2023,773.05,778.00,768.80,770.60,771.428052308348943636,168692,3656,130133741.00,116494,69.06,9.20,-2.45
14-June-2023,760.05,778.95,759.15,772.75,772.154940884862576498,227945,5979,176008858.00,105733,46.39,19.80,12.70
13-June-2023,755.00,762.50,751.35,757.00,756.523161223985110176,76831,2055,58124431.00,22261,28.97,11.15,2.00
12-June-2023,755.90,755.90,744.65,746.85,750.490940675056052679,49507,1350,37154555.00,11805,23.85,11.25,-9.05
9-June-2023,750.05,756.75,742.00,748.30,749.213620767614437322,75194,1770,56336369.00,18524,24.63,14.75,-1.75
8-June-2023,729.00,764.00,729.00,748.75,752.412611901069385855,382369,8689,287699258.00,175972,46.02,35.00,19.75
7-June-2023,713.05,732.35,713.05,729.75,721.811139971139971139,51975,1436,37516134.00,16797,32.32,19.30,16.70
6-June-2023,717.85,717.85,708.85,712.25,712.360256142730450206,76676,1630,54620935.00,39660,51.72,9.00,-5.60
5-June-2023,707.05,714.35,703.00,711.95,706.258063024988113476,151432,2105,106950071.00,120540,79.60,11.35,4.90
2-June-2023,695.05,709.00,695.05,706.50,697.590379506110691612,178785,1727,124718696.00,152864,85.50,13.95,11.45
1-June-2023,697.15,700.70,691.50,693.50,694.029294477263926308,242742,4457,168470059.00,195676,80.61,9.20,-3.65
31-May-2023,704.65,704.65,691.55,696.50,696.405599334620860763,70937,2911,49400924.00,30557,43.08,13.10,-8.15
30-May-2023,697.55,717.85,697.55,704.70,710.036734063898749807,71269,2170,50603608.00,37725,52.93,20.30,7.15
29-May-2023,702.70,708.90,701.05,702.05,705.343367037280956623,154878,2877,109242170.00,132308,85.43,7.85,-0.65
26-May-2023,699.95,705.40,694.50,701.55,700.070281574426768242,40167,1737,28119723.00,15871,39.51,10.90,1.60
25-May-2023,695.75,698.35,690.00,696.90,694.215413801280531183,21085,973,14637532.00,4672,22.16,8.35,1.15
24-May-2023,696.05,706.65,694.65,695.75,700.789928853357467883,39777,1245,27875321.00,11843,29.77,12.00,-0.30
23-May-2023,709.00,712.15,702.50,703.55,705.520581396480099623,102787,2406,72518344.00,56563,55.03,9.65,-5.45
22-May-2023,698.95,707.50,687.70,703.50,696.344468039923550647,47090,1867,32790861.00,11976,25.43,19.80,4.55
19-May-2023,692.25,696.90,681.30,693.05,687.630546473610462400,51384,1985,35333208.00,11745,22.86,15.60,0.80
18-May-2023,702.85,709.25,689.30,691.75,699.732434459482494119,58666,2759,41050503.00,19367,33.01,19.95,-11.10
17-May-2023,702.00,702.00,691.90,695.50,696.570314918526440210,35533,1692,24751233.00,12600,35.46,10.10,-6.50
16-May-2023,705.85,710.60,700.80,702.35,704.915202138322753090,14965,773,10549056.00,4227,28.25,9.80,-3.50
15-May-2023,702.65,710.60,697.00,705.50,705.501102400783929446,32656,1695,23038844.00,8834,27.05,13.60,2.85
12-May-2023,705.00,708.45,692.00,702.90,701.108054854981084489,38064,2178,26686977.00,11806,31.02,16.45,-2.10
11-May-2023,729.80,729.80,708.80,710.60,716.320528029480804664,39619,2116,28379903.00,16447,41.51,21.00,-19.20
10-May-2023,729.85,729.85,719.55,724.40,723.363725277113670941,27606,1982,19969179.00,9900,35.86,10.30,-5.45
9-May-2023,730.10,740.15,722.65,724.60,730.972158036289253380,26399,1118,19296934.00,10296,39.00,17.50,-5.50
8-May-2023,732.10,740.90,730.40,732.55,736.342660558572262412,56537,1930,41630605.00,42082,74.43,10.50,0.45
5-May-2023,733.20,741.40,730.85,733.90,735.400604026845637583,14900,807,10957469.00,4412,29.61,10.55,0.70
4-May-2023,738.40,741.70,730.25,738.30,737.749312971467566720,54219,1885,40000030.00,21940,40.47,11.45,-0.10
3-May-2023,734.95,735.25,726.00,733.05,731.206927801832645252,19862,896,14523232.00,6648,33.47,9.25,-1.90
2-May-2023,726.20,746.30,726.20,737.70,738.916490134366299479,66088,3064,48833513.00,35861,54.26,20.10,11.50
28-April-2023,735.00,735.00,721.55,725.30,727.649524779361846571,17676,964,12861933.00,5360,30.32,13.45,-9.70
27-April-2023,721.05,734.50,719.30,731.90,729.622335047221564873,46483,2492,33915035.00,21389,46.01,15.20,10.85
26-April-2023,723.35,724.45,711.80,723.90,716.371633752244165170,25622,993,18354874.00,4722,18.43,12.65,0.55
25-April-2023,701.15,730.50,701.15,724.55,725.731504799900261812,40105,2085,29105462.00,18542,46.23,29.35,23.40
24-April-2023,710.85,723.40,705.90,720.45,713.984068188154697893,25107,1425,17925998.00,13359,53.21,17.50,9.60
21-April-2023,715.35,718.20,703.35,711.40,707.695264289996121160,28359,1227,20069530.00,9491,33.47,14.85,-3.95
20-April-2023,720.75,725.00,712.95,715.35,718.161329702319466616,21298,873,15295400.00,6413,30.11,12.05,-5.40
19-April-2023,719.00,733.55,716.55,721.95,727.742233020629457155,44451,1755,32348870.00,8031,18.07,17.00,2.95
18-April-2023,719.00,724.00,712.60,719.20,717.671497584541062801,26910,1657,19312540.00,9774,36.32,11.40,0.20
17-April-2023,711.05,723.50,711.05,721.30,720.222660451774829688,27890,1325,20087010.00,15216,54.56,12.45,10.25
13-April-2023,715.40,722.00,714.50,720.30,717.441528976572133168,20275,1044,14546127.00,6437,31.75,7.50,4.90
12-April-2023,717.05,722.20,711.30,718.15,716.992121809887806682,81110,3418,58155231.00,26158,32.25,10.90,1.10
11-April-2023,690.00,714.30,690.00,713.65,706.102370905211419209,104981,3635,74127333.00,36636,34.90,24.30,23.65
10-April-2023,681.05,693.00,681.05,688.75,688.429340906865145431,30633,1777,21088656.00,14317,46.74,11.95,7.70
6-April-2023,686.65,687.90,680.25,682.80,684.064910710480330733,23463,1370,16050215.00,6110,26.04,7.65,-3.85
5-April-2023,681.65,688.70,675.30,686.65,682.000962978814466081,28038,926,19121943.00,5413,19.31,13.40,5.00
3-April-2023,688.25,691.45,676.30,682.20,684.150700413407488921,33623,1505,23003199.00,15234,45.31,15.15,-6.05
31-March-2023,674.15,692.25,674.15,688.05,686.983119185453632669,63741,2334,43788991.00,28146,44.16,18.10,13.90
29-March-2023,662.05,685.00,660.85,679.20,669.733358246138515196,40140,1749,26883097.00,10719,26.70,24.15,17.15
28-March-2023,662.00,662.65,655.75,659.50,658.757351378161978317,28226,1668,18594085.00,9384,33.25,6.90,-2.50
27-March-2023,660.10,666.75,656.15,659.10,661.538730853391684901,34275,1692,22674240.00,9217,26.89,10.60,-1.00
24-March-2023,675.55,675.55,655.80,657.30,661.998733679751975896,22901,1183,15160433.00,8284,36.17,19.75,-18.25
23-March-2023,660.65,670.50,658.65,667.50,665.277725416273955387,22281,1034,14823053.00,4521,20.29,11.85,6.85
22-March-2023,660.10,670.50,660.05,662.05,665.964613088893626092,18764,877,12496160.00,5041,26.87,10.45,1.95
21-March-2023,666.05,670.65,662.15,665.10,665.560546194073213248,34420,1794,22908594.00,8038,23.35,8.50,-0.95
20-March-2023,665.10,671.90,660.05,668.70,665.085367384074794503,31874,1695,21198931.00,6878,21.58,11.85,3.60
17-March-2023,664.25,677.90,664.25,676.20,670.257271780631725095,43215,2194,28965168.00,12973,30.02,13.65,11.95
16-March-2023,679.35,679.35,649.75,662.65,661.255187057997876590,55571,2561,36746612.00,7627,13.72,29.60,-16.70
15-March-2023,672.15,684.50,672.15,679.40,680.813786526803351270,73405,2821,49975136.00,44904,61.17,12.35,7.25
14-March-2023,671.25,682.65,668.00,672.35,676.540594874775953107,41286,2596,27931655.00,10333,25.03,14.65,1.10
13-March-2023,680.85,691.25,673.00,675.65,683.254163193103027591,49181,3210,33603123.00,15464,31.44,18.25,-5.20
10-March-2023,670.00,680.90,666.50,680.00,672.573726970317297850,125056,3499,84109380.00,91359,73.05,14.40,10.00
9-March-2023,675.65,691.85,672.85,679.50,681.179688180050873850,206786,5748,140858423.00,129728,62.74,19.00,3.85
8-March-2023,668.05,677.20,664.15,675.60,670.696400191720693221,39641,1835,26587076.00,10101,25.48,13.05,7.55
6-March-2023,682.00,683.50,673.65,674.15,678.632314410480349344,35495,2065,24088054.00,11019,31.04,9.85,-7.85
3-March-2023,679.20,686.00,676.40,682.95,681.734998574686431014,28064,1090,19132211.00,9405,33.51,9.60,3.75
2-March-2023,676.85,683.35,673.85,674.80,677.661570329453541132,40552,1763,27480532.00,9580,23.62,9.50,-2.05
1-March-2023,668.00,678.50,668.00,676.80,674.834805725971370143,24450,1180,16499711.00,3993,16.33,10.50,8.80
28-February-2023,680.45,682.45,665.65,667.10,672.897198257452806013,23414,1557,15755215.00,4154,17.74,16.80,-13.35
27-February-2023,683.70,683.70,666.40,680.40,675.689684379457917261,44864,2673,30314142.00,10892,24.28,17.30,-3.30
24-February-2023,713.10,713.10,677.35,685.10,686.890352220520673813,45710,2292,31397758.00,7658,16.75,35.75,-28.00
23-February-2023,693.15,714.00,693.15,701.25,705.365239351003441648,44746,2190,31562273.00,10533,23.54,20.85,8.10
22-February-2023,711.55,723.00,695.00,700.00,704.122546370698911525,427479,3563,300997602.00,390562,91.36,28.00,-11.55
21-February-2023,724.05,735.90,717.20,720.80,726.744370656370656370,32375,1107,23528349.00,11296,34.89,18.70,-3.25
20-February-2023,725.85,732.30,721.30,722.70,723.552371283808956113,107368,2090,77686371.00,88277,82.22,11.00,-3.15
17-February-2023,720.05,735.95,720.05,727.60,731.047137637028014616,24630,1057,18005691.00,5025,20.40,15.90,7.55
16-February-2023,731.95,731.95,724.00,727.75,728.313886982383893845,13113,629,9550380.00,2823,21.53,7.95,-4.20
15-February-2023,721.95,728.50,720.00,726.00,724.815631469979296066,19320,849,14003438.00,3507,18.15,8.50,4.05
14-February-2023,717.05,725.50,715.80,723.65,721.014228859225865530,28393,1423,20471757.00,8157,28.73,9.70,6.60
13-February-2023,711.05,727.65,711.05,718.05,721.343298310791199860,17227,685,12426581.00,4933,28.64,16.60,7.00
10-February-2023,722.00,725.85,712.20,718.90,717.290574214517876489,36920,1404,26482368.00,13263,35.92,13.65,-3.10
9-February-2023,730.05,736.85,722.65,724.20,728.325541764508554176,74525,1644,54278461.00,52029,69.81,14.20,-5.85
8-February-2023,710.05,736.00,710.05,731.70,727.021290322580645161,52700,2371,38314022.00,23325,44.26,25.95,21.65
7-February-2023,709.85,720.55,706.95,714.45,714.031706814906320774,33999,1475,24276364.00,7876,23.17,13.60,4.60
6-February-2023,728.15,732.65,708.00,710.90,717.064271893665348700,47548,2440,34094972.00,12569,26.43,24.65,-17.25
3-February-2023,719.25,734.00,719.25,732.30,727.151870236254645075,36867,1563,26807908.00,8179,22.19,14.75,13.05
2-February-2023,715.15,736.50,715.15,727.30,729.433177291293772086,43578,2026,31787239.00,10206,23.42,21.35,12.15
1-February-2023,720.00,738.50,719.85,729.80,727.822855607416179851,100483,4620,73133824.00,40786,40.59,18.65,9.80
31-January-2023,704.05,719.75,704.05,716.65,715.903981718181113951,51636,2154,36966418.00,16997,32.92,15.70,12.60
30-January-2023,721.50,724.95,692.90,702.00,702.313801217723469140,94767,3787,66556172.00,34948,36.88,32.05,-19.50
27-January-2023,726.90,728.75,711.80,721.45,720.624860097595917088,44674,2058,32193195.00,12982,29.06,16.95,-5.45
25-January-2023,722.30,726.70,717.15,724.75,722.038917969893032480,30757,1647,22207751.00,5821,18.93,9.55,2.45
24-January-2023,733.05,737.90,719.30,721.80,727.852021101165814798,121889,3698,88717155.00,87857,72.08,18.60,-11.25
23-January-2023,737.00,747.00,726.10,733.65,734.496185709773815019,82322,2683,60465195.00,21658,26.31,20.90,-3.35
20-January-2023,750.05,763.95,738.80,740.95,748.846193392641602217,44738,1973,33501881.00,12455,27.84,25.15,-9.10
19-January-2023,760.05,774.00,758.75,759.70,766.989696837858682539,50567,1656,38784368.00,10894,21.54,15.25,-0.35
18-January-2023,757.10,769.10,756.35,766.65,764.933804795580636712,41997,1532,32124925.00,12848,30.59,12.75,9.55
17-January-2023,758.00,763.75,747.25,757.10,756.188846153846153846,36400,1949,27525274.00,12799,35.16,16.50,-0.90
16-January-2023,766.05,770.00,753.60,759.25,758.971791941764008803,47256,2578,35865971.00,13158,27.84,16.40,-6.80
13-January-2023,763.50,771.35,761.85,768.55,766.319395203336809176,38360,1743,29396012.00,9674,25.22,9.50,5.05
12-January-2023,758.00,764.35,752.60,763.35,759.918382501856477418,44439,2384,33770013.00,9845,22.15,11.75,5.35
11-January-2023,752.75,758.00,748.55,754.10,753.861429541665809133,48589,1868,36629373.00,7900,16.26,9.45,1.35
10-January-2023,738.40,751.20,735.10,744.90,744.966881519803239759,47164,1989,35135618.00,18335,38.87,16.10,6.50
9-January-2023,735.60,746.25,734.85,742.45,741.071687911914440191,50678,2223,37556031.00,18735,36.97,11.40,6.85
6-January-2023,748.05,753.05,725.70,728.85,736.829391304347826086,63250,2386,46604459.00,10913,17.25,27.35,-19.20
5-January-2023,740.05,753.00,737.00,750.55,744.967840229795823305,51524,2127,38383723.00,9111,17.68,16.00,10.50
4-January-2023,763.25,767.80,734.35,736.05,746.351426349092896634,95138,4309,71006382.00,28477,29.93,33.45,-27.20
3-January-2023,774.00,775.20,763.85,768.05,770.571868651918655267,44797,1270,34519308.00,8039,17.95,11.35,-5.95
2-January-2023,768.10,783.35,766.10,774.80,774.699221104362742825,86276,4056,66837950.00,11696,13.56,17.25,6.70
30-December-2022,770.00,777.05,765.25,767.90,771.660644821905671608,72237,3494,55742450.00,36587,50.65,11.80,-2.10
29-December-2022,758.00,771.00,752.35,769.50,761.489970739154403969,47162,1778,35913390.00,8994,19.07,18.65,11.50
28-December-2022,763.00,767.00,757.55,761.10,761.852980629929709717,55911,1822,42595962.00,22282,39.85,9.45,-1.90
27-December-2022,739.95,769.00,734.65,764.65,758.029199281670253745,145894,6584,110591912.00,61769,42.34,34.35,24.70
26-December-2022,718.05,737.20,718.05,732.55,732.024382661218688932,22516,1185,16482261.00,7930,35.22,19.15,14.50
23-December-2022,727.05,736.15,722.25,727.45,728.946310219994430520,53865,2204,39264693.00,17932,33.29,13.90,0.40
22-December-2022,741.55,747.50,734.50,737.35,739.103656949505465903,30736,1494,22717090.00,12860,41.84,13.00,-4.20
21-December-2022,748.30,752.60,738.85,742.75,746.152201953196978072,70551,3039,52641784.00,38283,54.26,13.75,-5.55
20-December-2022,740.00,748.65,733.05,746.00,741.477223049693405806,155091,3074,114996444.00,110670,71.36,15.60,6.00
19-December-2022,743.00,750.90,740.00,749.30,746.528402691541282813,34627,1074,25850039.00,8949,25.84,10.90,6.30
16-December-2022,738.15,747.30,735.15,742.95,742.517456968636632618,38867,1231,28859426.00,13244,34.08,12.15,4.80
15-December-2022,758.95,762.45,741.20,743.25,750.737758930541980641,63434,2471,47622299.00,15442,24.34,21.25,-15.70
14-December-2022,746.00,759.10,746.00,757.95,754.775369216770490655,142870,4276,107834757.00,78914,55.23,13.10,11.95
13-December-2022,743.00,746.65,735.90,744.60,742.993814562073499029,79865,1208,59339201.00,53619,67.14,10.75,1.60
12-December-2022,735.35,741.80,727.15,740.45,734.640536398467432950,52200,2265,38348236.00,17886,34.26,14.65,5.10
9-December-2022,746.05,750.20,738.20,740.85,744.321111429389859639,41892,1682,31181100.00,18120,43.25,12.00,-5.20
8-December-2022,733.05,746.60,733.05,744.90,742.244011581995261911,34191,1566,25378065.00,13632,39.87,13.55,11.85
7-December-2022,748.00,750.00,736.10,738.45,742.525778063151533464,52952,1158,39318225.00,37518,70.85,13.90,-9.55
6-December-2022,756.50,756.50,740.30,746.45,746.424331612061824782,56741,1498,42352863.00,14712,25.93,16.20,-10.05
5-December-2022,743.05,759.00,743.05,756.55,754.781449351416061266,60979,2043,46025818.00,17483,28.67,15.95,13.50
2-December-2022,740.55,751.00,740.55,742.60,744.232926357837768185,62084,1325,46204957.00,13633,21.96,10.45,2.05
1-December-2022,745.00,752.95,743.10,746.10,748.299887535145267104,106700,4182,79843598.00,45638,42.77,9.85,1.10
30-November-2022,730.70,745.20,730.70,743.60,741.231250177219496980,70534,2146,52282005.00,20941,29.69,14.50,12.90
29-November-2022,711.45,736.35,711.45,732.45,727.343873190250139097,168946,2693,122881838.00,30365,17.97,24.90,21.00
28-November-2022,723.00,724.90,710.00,715.40,716.007567985738551319,118922,1611,85149052.00,17913,15.06,14.90,-7.60
