Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-July-2023,434.00,437.65,431.40,432.70,434.285160095439907897,119866,3537,52056025.00,54503,45.47,6.25,-1.30
21-July-2023,441.55,441.55,433.55,434.60,437.540188053845633497,147830,4188,64681566.00,69541,47.04,8.00,-6.95
20-July-2023,440.65,442.75,438.25,441.55,440.790284883267977250,77014,1889,33947023.00,17998,23.37,4.50,0.90
19-July-2023,444.50,444.50,438.40,439.10,440.611894708471835414,111310,4072,49044510.00,48330,43.42,6.10,-5.40
18-July-2023,447.00,448.85,442.30,444.70,445.282684672732493094,101003,2043,44974887.00,29601,29.31,6.55,-2.30
17-July-2023,447.15,454.00,443.50,446.90,449.099365713175144437,169797,4430,76255725.00,58839,34.65,10.50,-0.25
14-July-2023,440.05,448.00,440.00,446.70,443.815998652149540680,961531,12028,426742841.00,630866,65.61,8.00,6.65
13-July-2023,430.00,439.50,429.95,435.55,435.690631495721590981,313668,6668,136662209.00,112722,35.94,9.55,5.55
12-July-2023,424.55,427.00,422.20,424.65,424.388515373450559717,59941,1509,25438272.00,26678,44.51,4.80,0.10
11-July-2023,428.00,431.10,423.85,424.55,426.787653334153165062,65054,3522,27764244.00,20797,31.97,7.25,-3.45
10-July-2023,422.35,436.20,422.35,427.80,429.639927473223734320,148359,2859,63740950.00,58106,39.17,13.85,5.45
7-July-2023,424.95,425.00,418.50,422.35,422.126500057343634335,95913,3580,40487419.00,25675,26.77,6.50,-2.60
6-July-2023,420.00,427.65,417.15,425.85,422.348482743402610351,122359,2603,51678138.00,25015,20.44,10.50,5.85
5-July-2023,425.75,427.35,419.40,421.45,422.837161817253700867,135171,3769,57155322.00,42691,31.58,7.95,-4.30
4-July-2023,428.00,428.80,423.10,425.80,425.872871513570496899,55967,1645,23834827.00,24596,43.95,5.70,-2.20
3-July-2023,424.00,428.70,422.45,425.50,425.222945336798602530,93884,3948,39921631.00,42357,45.12,6.25,1.50
30-June-2023,419.05,422.55,414.90,420.90,420.544724478001771266,199857,6558,84048807.00,97188,48.63,7.65,1.85
28-June-2023,418.50,421.30,418.40,420.30,419.922509774212313478,73919,4085,31040252.00,29112,39.38,2.90,1.80
27-June-2023,415.05,419.20,414.05,417.45,416.902688847763911843,101047,3741,42126766.00,20151,19.94,5.15,2.40
26-June-2023,408.55,415.95,408.25,414.60,411.838946030599559688,143989,5980,59300278.00,68144,47.33,7.70,6.05
23-June-2023,416.75,416.75,407.30,408.50,411.072285695912199095,233255,7311,95884666.00,111394,47.76,9.45,-8.25
22-June-2023,421.00,425.40,416.25,420.10,421.670786691060187912,161245,6232,67992306.00,69977,43.40,9.15,-0.90
21-June-2023,428.95,429.20,418.10,421.00,422.041937449228269699,137872,4646,58187766.00,58257,42.25,11.10,-7.95
20-June-2023,426.75,433.00,423.10,428.90,429.608751027450214442,245754,4750,105578069.00,125595,51.11,9.90,2.15
19-June-2023,421.05,432.00,421.05,426.30,427.894323220792905123,68331,4970,29238447.00,23627,34.58,10.95,5.25
16-June-2023,425.50,431.40,425.50,426.85,429.028252283076303806,119247,4882,51160332.00,36218,30.37,5.90,1.35
15-June-2023,425.00,425.50,420.65,422.90,422.918589495824756631,111251,2248,47050116.00,16104,14.48,4.85,-2.10
14-June-2023,425.35,430.10,424.10,425.00,426.943070690539442520,173531,4988,74087858.00,60339,34.77,6.00,-0.35
13-June-2023,418.05,424.05,417.00,421.25,420.521971026922716125,74621,2454,31379770.00,29043,38.92,7.05,3.20
12-June-2023,415.75,420.95,414.20,416.70,417.784082572288699435,118587,6201,49543761.00,55905,47.14,6.75,0.95
9-June-2023,421.20,421.25,414.45,415.05,416.320550481582367498,56169,1913,23384309.00,22819,40.63,6.80,-6.15
8-June-2023,422.65,425.80,417.65,418.20,422.150124968996241390,104826,3030,44252309.00,30393,28.99,8.15,-4.45
7-June-2023,415.85,423.50,414.05,422.20,418.800809271398012044,116401,2998,48748833.00,33868,29.10,9.45,6.35
6-June-2023,421.50,421.90,413.80,415.30,417.065327954496702810,144517,3869,60273030.00,50957,35.26,8.10,-6.20
5-June-2023,424.10,426.00,418.25,419.90,421.229217079374405677,258698,6039,108971156.00,137527,53.16,7.75,-4.20
2-June-2023,410.25,421.80,410.25,420.75,416.719196180707074270,538529,8517,224415372.00,384089,71.32,11.55,10.50
1-June-2023,409.70,414.20,406.00,406.40,409.542750039878768543,188070,4308,77022705.00,77527,41.22,8.20,-3.30
31-May-2023,411.00,411.00,404.45,406.45,407.410054237288135593,295000,7410,120185966.00,180582,61.21,6.55,-4.55
30-May-2023,421.00,421.00,411.75,413.15,415.242502343017806935,170720,4393,70890200.00,54052,31.66,9.25,-7.85
29-May-2023,415.00,424.95,415.00,419.90,421.498320231801411137,151509,3893,63860789.00,53422,35.26,9.95,4.90
26-May-2023,403.25,415.00,402.80,413.40,411.657875021384285941,339034,6859,139566016.00,193875,57.18,12.20,10.15
25-May-2023,405.00,405.60,398.00,404.40,401.703293227486975936,322480,9012,129541278.00,127023,39.39,7.60,-0.60
24-May-2023,409.00,410.55,403.70,407.05,406.875070978891494877,162020,2750,65921899.00,46875,28.93,6.85,-1.95
23-May-2023,409.75,413.75,406.90,410.20,410.994032395566922421,168912,4405,69421824.00,76269,45.15,6.85,0.45
22-May-2023,403.80,409.25,402.65,407.70,405.132040040103760523,125674,3763,50914564.00,48905,38.91,6.60,3.90
19-May-2023,407.00,408.00,400.50,406.75,404.000189952623580942,89496,2178,36156401.00,16980,18.97,7.50,-0.25
18-May-2023,411.25,413.35,405.85,406.25,407.848405999302406696,286700,3862,116930138.00,193877,67.62,7.50,-5.00
17-May-2023,412.40,413.40,405.70,407.70,408.602878916172734970,74403,2037,30401280.00,30323,40.76,7.70,-4.70
16-May-2023,413.50,417.55,411.00,412.40,414.021329139728580581,171690,4357,71083322.00,78077,45.48,6.55,-1.10
15-May-2023,407.05,412.75,404.35,410.70,409.584767021269035893,281442,5661,115274356.00,157455,55.95,8.40,3.65
12-May-2023,418.10,418.20,404.00,404.80,408.015897221095069178,611176,14396,249369524.00,414869,67.88,14.20,-13.30
11-May-2023,434.50,434.50,419.60,420.90,422.552463688681830638,182450,4874,77094697.00,83003,45.49,14.90,-13.60
10-May-2023,440.35,442.00,433.60,436.25,438.054003750852466469,70384,2837,30831993.00,26663,37.88,8.40,-4.10
9-May-2023,445.00,446.50,439.20,440.35,442.503811629762012944,99039,2824,43825135.00,32820,33.14,7.30,-4.65
8-May-2023,436.00,446.60,436.00,445.20,442.787740635763310888,200043,3626,88576588.00,135535,67.75,10.60,9.20
5-May-2023,439.10,443.50,432.60,434.10,439.401212569481800251,89232,1818,39208649.00,18414,20.64,10.90,-5.00
4-May-2023,443.55,446.30,440.20,445.40,444.214572086725632594,113738,1631,50524077.00,61975,54.49,6.10,1.85
3-May-2023,440.05,443.75,434.50,441.65,439.083554828596742315,102711,2031,45098711.00,19902,19.38,9.25,1.60
2-May-2023,437.10,449.85,437.00,446.00,444.908392332139618805,109183,2192,48576433.00,42333,38.77,12.85,8.90
28-April-2023,432.50,436.80,431.10,435.95,434.242065919953476820,165079,4403,71684246.00,89759,54.37,5.70,3.45
27-April-2023,424.70,431.35,422.00,430.80,428.648620456741251207,116959,2181,50134314.00,23723,20.28,9.35,6.10
26-April-2023,423.05,430.35,422.20,424.70,424.451911564344989884,96884,1868,41122599.00,24101,24.88,8.15,1.65
25-April-2023,427.70,431.70,426.00,429.65,428.997594204093977261,72741,1971,31205714.00,31766,43.67,5.70,1.95
24-April-2023,418.05,429.20,418.05,427.75,423.077544986255803746,43291,1430,18315450.00,10786,24.92,11.15,9.70
21-April-2023,430.95,430.95,418.95,422.25,423.469423427683577653,118424,2769,50148943.00,28672,24.21,12.00,-8.70
20-April-2023,431.40,435.55,427.85,429.05,433.216765627396419885,228205,4661,98862232.00,131267,57.52,7.70,-2.35
19-April-2023,433.00,437.35,431.45,433.10,434.450830813614802074,144196,2179,62646072.00,30646,21.25,5.90,0.10
18-April-2023,429.25,433.15,428.00,431.40,430.459525640662899297,388777,3726,167352763.00,265702,68.34,5.15,2.15
17-April-2023,422.30,429.30,421.80,428.70,425.752043573504717905,117319,2831,49948804.00,39015,33.26,7.50,6.40
13-April-2023,419.95,422.50,415.45,421.95,419.871325085982403331,172419,5059,72393794.00,92991,53.93,7.05,2.00
12-April-2023,419.00,422.05,415.65,417.70,418.750817462772303477,90524,1742,37906999.00,28617,31.61,6.40,-1.30
11-April-2023,411.85,417.85,411.50,417.35,415.579691127007437585,211090,4488,87724717.00,101438,48.05,6.35,5.50
10-April-2023,406.10,413.95,405.95,411.55,411.425197896351219983,331234,9379,136278014.00,225208,67.99,8.00,5.45
6-April-2023,400.55,406.45,399.05,405.20,403.938132819430424275,196146,3541,79230849.00,94445,48.15,7.40,4.65
5-April-2023,401.05,404.50,394.45,403.35,399.904245862083562629,141738,2756,56681628.00,32772,23.12,10.05,2.30
3-April-2023,408.95,408.95,399.70,402.20,402.009685671233836773,142685,2444,57360752.00,31727,22.24,9.25,-6.75
31-March-2023,404.70,410.15,401.00,405.25,405.851065578434285642,158177,2770,64196304.00,43448,27.47,9.15,0.55
29-March-2023,392.15,400.50,389.75,398.45,391.983731131766638999,473481,5889,185596849.00,363177,76.70,10.75,6.30
28-March-2023,392.40,399.80,391.80,392.85,395.354792046910799580,206008,3928,81446250.00,71136,34.53,8.00,0.45
27-March-2023,390.00,396.50,389.35,390.00,393.061906488545095613,421959,6628,165856009.00,311817,73.90,7.15,0.00
24-March-2023,399.20,401.00,386.10,388.35,391.398145866894090148,316590,7113,123912739.00,156296,49.37,14.90,-10.85
23-March-2023,385.95,400.55,385.95,398.80,397.269565566913447504,398059,8129,158136726.00,206348,51.84,14.60,12.85
22-March-2023,391.95,396.70,388.65,392.95,392.897764717974763139,165393,3316,64982540.00,38625,23.35,8.05,1.00
21-March-2023,389.70,390.50,385.00,388.30,387.702681973777691661,123864,2345,48022405.00,33426,26.99,5.50,-1.40
20-March-2023,392.90,393.50,381.00,385.70,385.767463027966963603,252691,7997,97479966.00,90987,36.01,12.50,-7.20
17-March-2023,389.95,398.00,386.55,396.75,391.654866100984578380,329278,7366,128963331.00,149770,45.48,11.45,6.80
16-March-2023,400.00,400.40,383.30,385.05,387.679746220562660605,269683,6972,104550637.00,90359,33.51,17.10,-14.95
15-March-2023,409.00,412.80,405.10,406.00,409.034712103407755581,85100,2096,34808854.00,29375,34.52,7.70,-3.00
14-March-2023,404.00,407.80,399.80,402.65,403.774269306866987308,124334,2578,50202870.00,24677,19.85,8.00,-1.35
13-March-2023,407.05,415.00,398.60,402.20,407.252517068152834828,141931,3304,57801757.00,28994,20.43,16.40,-4.85
10-March-2023,404.00,409.35,395.65,405.60,405.467368529776308800,271088,8426,109917338.00,133485,49.24,13.70,1.60
9-March-2023,409.65,418.30,408.20,409.00,412.729643355213428573,435251,6954,179640990.00,273383,62.81,10.10,-0.65
8-March-2023,410.15,410.15,396.50,407.95,405.542394523078594908,257663,6335,104493270.00,54452,21.13,13.65,-2.20
6-March-2023,417.05,422.10,414.00,414.55,417.212038158087305916,75161,2211,31358074.00,24255,32.27,8.10,-2.50
3-March-2023,413.20,419.20,412.30,416.60,416.185010829963315846,159742,4155,66482226.00,67639,42.34,6.90,3.40
2-March-2023,414.80,416.45,408.15,410.85,411.840643156330225645,74010,2167,30480326.00,20187,27.28,8.30,-3.95
1-March-2023,401.40,415.00,401.40,413.05,410.394680114861156406,251434,5553,103187176.00,88512,35.20,13.60,11.65
28-February-2023,414.70,414.70,398.25,399.20,402.703885786843347604,122858,3845,49475394.00,28831,23.47,16.45,-15.50
27-February-2023,415.70,415.70,401.50,411.70,407.716811765046911385,103493,3464,42195836.00,27635,26.70,14.20,-4.00
24-February-2023,438.10,438.15,414.25,415.20,419.381264810581148935,383172,11977,160695158.00,146375,38.20,23.90,-22.90
23-February-2023,428.10,438.00,428.10,436.65,434.117071494726778405,66942,2656,29060665.00,21343,31.88,9.90,8.55
22-February-2023,430.40,434.25,426.75,429.60,431.056110228572839587,121493,3674,52370300.00,38386,31.60,7.50,-0.80
21-February-2023,436.50,438.25,430.00,431.50,434.251681893940315575,164398,3980,71390108.00,67137,40.84,8.25,-5.00
20-February-2023,430.00,435.50,429.40,434.50,432.791379516392463052,75309,2160,32593086.00,23697,31.47,6.10,4.50
17-February-2023,433.10,437.80,427.00,429.40,432.642377737262837336,49913,2264,21594479.00,17166,34.39,10.80,-3.70
16-February-2023,436.00,438.00,433.20,434.45,435.131562994645202572,59386,1547,25840723.00,17225,29.01,4.80,-1.55
15-February-2023,434.60,437.15,430.80,433.85,434.283946571794151608,64086,1576,27831521.00,14128,22.05,6.35,-0.75
14-February-2023,430.30,435.35,425.50,434.60,431.112756134253255174,96385,1856,41552803.00,20747,21.53,9.85,4.30
13-February-2023,433.70,439.70,426.60,427.45,433.294702995786354513,190334,5222,82470714.00,57256,30.08,13.10,-6.25
10-February-2023,443.00,444.65,431.10,433.15,435.226106526631657914,119970,3385,52214076.00,38235,31.87,13.55,-9.85
9-February-2023,437.85,447.70,431.70,444.35,439.476714484501517483,257993,6331,113381916.00,47660,18.47,16.00,6.50
8-February-2023,431.95,439.75,431.95,436.30,436.187333606878059486,209594,5347,91422248.00,68136,32.51,7.80,4.35
7-February-2023,441.00,442.00,425.55,429.60,432.257820638151252423,249596,5790,107889823.00,63820,25.57,16.45,-11.40
6-February-2023,458.95,458.95,446.10,447.25,450.530415360501567398,127600,4469,57487681.00,41239,32.32,12.85,-11.70
3-February-2023,466.95,468.10,450.35,459.65,457.480887807770738407,165261,6217,75603749.00,40898,24.75,17.75,-7.30
2-February-2023,465.40,471.00,461.00,465.45,465.956769178776613720,73975,2174,34469152.00,15048,20.34,10.00,0.05
1-February-2023,472.15,480.65,454.45,467.70,472.469676891086762123,278451,7170,131559654.00,74674,26.82,26.20,-4.45
31-January-2023,473.00,474.90,465.90,468.55,471.550519366958460252,104069,2437,49073791.00,34680,33.32,9.00,-4.45
30-January-2023,475.10,483.40,464.05,471.30,471.104621593129012389,264649,7190,124677367.00,131982,49.87,19.35,-3.80
27-January-2023,491.05,494.75,468.00,479.05,481.918059490496995223,171893,6820,82838341.00,52465,30.52,26.75,-12.00
25-January-2023,484.00,495.50,483.95,489.25,489.337937052237995684,506547,11158,247872664.00,380827,75.18,11.55,5.25
24-January-2023,495.05,497.70,483.65,484.25,488.170605191762239486,129744,2334,63337207.00,69587,53.63,14.05,-10.80
23-January-2023,494.00,500.25,491.75,493.60,495.248718483446487833,388407,9430,192358069.00,261410,67.30,8.50,-0.40
20-January-2023,498.00,501.60,488.55,489.95,495.311459125475285171,210400,4398,104213531.00,133956,63.67,13.05,-8.05
19-January-2023,495.00,503.00,491.40,499.35,498.631651208323784942,497466,6392,248052293.00,306550,61.62,11.60,4.35
18-January-2023,487.95,504.00,487.95,503.05,498.523141015454978824,434229,9806,216473205.00,217693,50.13,16.05,15.10
17-January-2023,481.00,489.30,476.90,487.95,483.265137297060913613,384167,3921,185654518.00,54872,14.28,12.40,6.95
16-January-2023,488.60,492.60,481.30,482.95,485.175344292635131457,73484,2341,35652625.00,21834,29.71,11.30,-5.65
13-January-2023,487.00,490.00,482.60,488.35,487.408998874029591292,202492,5094,98696423.00,52562,25.96,7.40,1.35
12-January-2023,493.05,495.00,482.35,485.65,486.252270206245652296,212756,5548,103453088.00,60888,28.62,12.65,-7.40
11-January-2023,480.50,493.40,480.50,491.35,487.923139681726850987,230431,4927,112432617.00,74236,32.22,12.90,10.85
10-January-2023,477.00,480.40,473.50,477.50,476.949509825065161532,162289,3684,77403659.00,47478,29.26,6.90,0.50
9-January-2023,469.25,474.10,466.45,470.65,471.229321157995083036,99655,2402,46960358.00,22481,22.56,7.65,1.40
6-January-2023,465.70,473.90,461.10,462.45,467.934997220106803963,214037,5629,100155403.00,65452,30.58,12.80,-3.25
5-January-2023,463.50,467.50,458.90,465.70,463.264696187971290385,148661,2877,68869393.00,25271,17.00,8.60,2.20
4-January-2023,477.85,477.85,460.00,461.30,465.420621878524246818,372420,8491,173331948.00,107481,28.86,17.85,-16.55
3-January-2023,487.00,488.20,478.65,480.00,483.732148600836281762,124360,3612,60156930.00,34360,27.63,9.55,-7.00
2-January-2023,475.00,490.90,475.00,487.00,485.146206109959651209,326156,5325,158233346.00,152622,46.79,15.90,12.00
30-December-2022,472.65,482.00,471.90,473.25,477.303809741922627350,336217,8407,160477655.00,185336,55.12,10.10,0.60
29-December-2022,459.00,472.00,455.40,470.30,463.281341403103878670,212315,5312,98361578.00,74854,35.26,16.60,11.30
28-December-2022,467.00,473.40,463.85,466.20,468.661702633612745972,269136,5505,126133736.00,74615,27.72,9.55,-0.80
27-December-2022,445.15,472.35,445.15,471.10,462.027897650130548302,239375,7489,110597928.00,57698,24.10,27.20,25.95
26-December-2022,431.00,445.40,429.00,442.70,439.323546011699634137,150603,4945,66163444.00,60056,39.88,16.40,11.70
23-December-2022,452.05,452.70,427.65,430.05,440.378139262989859927,444770,13018,195866985.00,209693,47.15,25.05,-22.00
22-December-2022,457.50,461.80,447.35,455.65,452.647258297258297258,304920,4477,138021202.00,230331,75.54,14.45,-1.85
21-December-2022,457.55,463.55,452.05,456.85,457.899935925317917993,213813,3318,97904959.00,104496,48.87,11.50,-0.70
20-December-2022,458.95,459.00,444.30,457.00,450.812809525669107962,281681,6333,126985403.00,63683,22.61,14.70,-1.95
19-December-2022,456.15,463.00,455.05,460.25,458.335871275015293192,1281616,7851,587410586.00,1046107,81.62,7.95,4.10
16-December-2022,455.15,462.70,452.65,458.25,458.221442518509633006,150057,2223,68759335.00,58737,39.14,10.05,3.10
15-December-2022,467.85,470.50,459.05,460.95,464.142667261916840844,197116,4590,91489946.00,88861,45.08,11.45,-6.90
14-December-2022,460.60,471.00,460.60,469.45,467.919503927366126093,133932,2751,62669395.00,35321,26.37,10.40,8.85
13-December-2022,463.00,466.15,457.30,457.90,460.430442816183497929,78475,1545,36132279.00,29805,37.98,8.85,-5.10
12-December-2022,458.60,466.75,454.40,461.60,462.355497126466645188,384892,4658,177956932.00,83177,21.61,12.35,3.00
9-December-2022,473.00,476.40,462.00,463.15,469.991293201819517608,127946,3239,60133506.00,24720,19.32,14.40,-9.85
8-December-2022,464.15,472.70,461.50,471.50,468.527029757886635393,232577,3782,108968611.00,133776,57.52,11.20,7.35
7-December-2022,469.85,471.70,463.35,464.15,466.378260599536270288,96608,2379,45055871.00,25109,25.99,8.35,-5.70
6-December-2022,478.65,478.65,467.25,469.85,471.259752390445479359,302977,7322,142780866.00,95069,31.38,11.40,-8.80
5-December-2022,465.00,483.50,465.00,481.45,476.204859718322413869,358992,7024,170953735.00,142506,39.70,18.50,16.45
2-December-2022,461.75,470.30,460.00,460.90,464.417813282640837633,132564,2776,61565083.00,39142,29.53,10.30,-0.85
1-December-2022,452.00,466.45,452.00,463.40,463.080642463819990090,639787,14812,296272975.00,357249,55.84,14.45,11.40
